199	伊拉克	3249	伊拉克	3249
200	伯利兹	3256	伯利兹	3256
201	佛得角	3257	佛得角	3257
202	关岛	3271	关岛	3271
203	冈比亚	3272	冈比亚	3272
204	几内亚	3277	几内亚	3277
205	刚果共和国	3281	刚果共和国	3281
206	刚果民主共和国	3282	刚果民主共和国	3282
207	利比亚	3283	利比亚	3283
208	利比里亚	3284	利比里亚	3284
209	加纳	3302	加纳	3302
210	加蓬	3303	加蓬	3303
211	博茨瓦纳	3309	博茨瓦纳	3309
212	卡塔尔	3310	卡塔尔	3310
213	卢旺达	3311	卢旺达	3311
214	危地马拉	3332	危地马拉	3332
215	厄瓜多尔	3333	厄瓜多尔	3333
216	厄立特里亚	3334	厄立特里亚	3334
217	叙利亚	3335	叙利亚	3335
218	吉尔吉斯斯坦	3339	吉尔吉斯斯坦	3339
219	吉布提	3340	吉布提	3340
220	哈萨克斯坦	3341	哈萨克斯坦	3341
221	哥伦比亚	3342	哥伦比亚	3342
222	喀麦隆	3343	喀麦隆	3343
223	土库曼斯坦	3345	土库曼斯坦	3345
224	圣卢西亚	3357	圣卢西亚	3357
225	圣基茨和尼维斯	3358	圣基茨和尼维斯	3358
226	圣多美及普林西比	3359	圣多美和普林西比	3359
227	圣文森特和格林纳丁斯	3360	圣文森特和格林纳丁斯	3360
228	圣马力诺	3362	圣马力诺	3362
229	圭亚那	3363	圭亚那	3363
230	塔吉克斯坦	3377	塔吉克斯坦	3377
231	塞内加尔	3378	塞内加尔	3378
232	塞拉利昂	3381	塞拉利昂	3381
233	塞浦路斯	3382	塞浦路斯	3382
234	多哥	3388	多哥	3388
235	多米尼克	3389	多米尼克	3389
236	多米尼加共和国	3390	多米尼加共和国	3390
237	委内瑞拉	3397	委内瑞拉	3397
238	孟加拉国	3398	孟加拉国	3398
239	安哥拉	3399	安哥拉	3399
240	安圭拉	3400	安圭拉	3400
241	安提瓜和巴布达	3401	安提瓜和巴布达	3401
242	安道尔	3402	安道尔	3402
243	密克罗尼西亚	3403	密克罗尼西亚	3403
244	尼加拉瓜	3404	尼加拉瓜	3404
245	尼日尔	3405	尼日尔	3405
246	巴勒斯坦	3413	巴勒斯坦	3413
247	巴基斯坦	3416	巴基斯坦	3416
248	巴巴多斯	3417	巴巴多斯	3417
249	巴布亚新几内亚	3418	巴布亚新几内亚	3418
250	巴拉圭	3419	巴拉圭	3419
251	巴拿马	3420	巴拿马	3420
252	巴林	3421	巴林	3421
253	布基纳法索	3424	布基纳法索	3424
254	布隆迪	3425	布隆迪	3425
255	库克群岛	3429	库克群岛	3429
256	开曼群岛	3430	开曼群岛	3430
257	所罗门群岛	4001	所罗门群岛	4001
258	摩尔多瓦	4015	摩尔多瓦	4015
259	新喀里多尼亚	4023	新喀里多尼亚	4023
260	格林纳达	4040	格林纳达	4040
261	格鲁吉亚	4042	格鲁吉亚	4042
262	毛里塔尼亚	4047	毛里塔尼亚	4047
263	汤加	4048	汤加	4048
264	沙特阿拉伯	4049	沙特阿拉伯	4049
265	法属圭亚那	4086	法属圭亚那	4086
266	法属波利尼西亚	4087	法属波利尼西亚	4087
267	法罗群岛	4088	法罗群岛	4088
268	津巴布韦	4102	津巴布韦	4102
269	洪都拉斯	4103	洪都拉斯	4103
270	海地	4104	海地	4104
271	特克斯和凯科斯群岛	4126	特克斯和凯科斯群岛	4126
272	特立尼达和多巴哥	4127	特立尼达和多巴哥	4127
273	玻利维亚	4128	玻利维亚	4128
274	瓜德罗普	4157	瓜德罗普	4157
275	瓦努阿图	4159	瓦努阿图	4159
276	留尼旺	4160	留尼旺	4160
277	百慕大	4163	百慕大	4163
278	科威特	4165	科威特	4165
279	科特迪瓦	4167	科特迪瓦	4167
280	突尼斯	4169	突尼斯	4169
281	纳米比亚	4178	纳米比亚	4178
282	纽埃	4179	纽埃	4179
283	美属维尔京群岛	4287	美属维尔京群岛	4287
284	美属萨摩亚	4288	美属萨摩亚	4288
285	苏丹	4297	苏丹	4297
286	苏里南	4298	苏里南	4298
287	英属维尔京群岛	4336	英属维尔京群岛	4336
288	莫桑比克	4347	莫桑比克	4347
289	萨尔瓦多	4349	萨尔瓦多	4349
290	萨摩亚	4350	萨摩亚	4350
291	贝宁	4376	贝宁	4376
292	赞比亚	4377	赞比亚	4377
293	阿塞拜疆	4379	阿塞拜疆	4379
294	阿富汗	4380	阿富汗	4380
295	阿尔及利亚	4381	阿尔及利亚	4381
296	阿曼	4384	阿曼	4384
297	阿鲁巴	4388	阿鲁巴	4388
298	马拉维	4392	马拉维	4392
299	马提尼克	4393	马提尼克	4393
300	马里	4411	马里	4411
301	北马里亚纳	3306	北马里亚纳	3306
302	中非	3233	中非	3233
303	乍得	3242	乍得	3242
305	圣赫勒拿	3361	圣赫勒拿	3361
306	基里巴斯	3376	基里巴斯	3376
307	斯威士兰	4018	斯威士兰	4018
308	波斯尼亚和墨塞哥维那	4094	波斯尼亚和墨塞哥维那	4094
309	科摩罗	4166	科摩罗	4166
310	莱索托	4348	莱索托	4348
311	蒙特塞拉特	4354	蒙特塞拉特	4354
312	西撒哈拉	4355	西撒哈拉	4355
313	赤道几内亚	4378	赤道几内亚	4378
315	马绍尔群岛	4408	马绍尔群岛	4408
